Link, Anchor Text
"https://en.wikipedia.org/wiki/Special:SpecialPages", Special pages
"https://en.wikipedia.org/w/index.php?title=Aptronym&action=info", Page information
"https://en.wikipedia.org/w/index.php?title=Special:CiteThisPage&page=Aptronym&id=1128028660&wpFormIdentifier=titleform", Cite this page
"https://www.wikidata.org/wiki/Special:EntityPage/Q1756239", Wikidata item
"https://en.wikipedia.org/w/index.php?title=Special:DownloadAsPdf&page=Aptronym&action=show-download-screen", Download as PDF
"https://en.wikipedia.org/w/index.php?title=Aptronym&printable=yes", Printable version
"https://commons.wikimedia.org/wiki/Category:Aptonym", Wikimedia Commons
"https://ar.wikipedia.org/wiki/%D8%A7%D8%B3%D9%85_%D8%B9%D9%84%D9%89_%D9%85%D8%B3%D9%85%D9%89", العربية
"https://de.wikipedia.org/wiki/Sprechender_Name", Deutsch
"https://es.wikipedia.org/wiki/Apt%C3%B3nimo", Español
"https://fr.wikipedia.org/wiki/Aptonyme", Français
"https://id.wikipedia.org/wiki/Aptronim", Bahasa Indonesia
"https://it.wikipedia.org/wiki/Attronimo", Italiano
"https://he.wikipedia.org/wiki/%D7%A9%D7%9D_%D7%94%D7%9E%D7%A2%D7%99%D7%93_%D7%A2%D7%9C_%D7%91%D7%A2%D7%9C%D7%99%D7%95", עברית
"https://li.wikipedia.org/wiki/Aptoniem", Limburgs
"https://nl.wikipedia.org/wiki/Aptoniem", Nederlands
"https://pl.wikipedia.org/wiki/Nazwisko_znacz%C4%85ce", Polski
"https://pt.wikipedia.org/wiki/Apt%C3%B4nimo", Português
"https://sv.wikipedia.org/wiki/Aptonym", Svenska
"https://uk.wikipedia.org/wiki/%D0%97%D0%BD%D0%B0%D1%87%D1%83%D1%89%D0%B5_%D0%BF%D1%80%D1%96%D0%B7%D0%B2%D0%B8%D1%89%D0%B5", Українська
"https://zh.wikipedia.org/wiki/%E6%A0%87%E5%90%8D", 中文
"https://www.wikidata.org/wiki/Special:EntityPage/Q1756239#sitelinks-wikipedia", Edit links
"https://en.wikipedia.org/wiki/Wikipedia:Text_of_Creative_Commons_Attribution-ShareAlike_3.0_Unported_License", Creative Commons Attribution-ShareAlike License 3.0
"https://creativecommons.org/licenses/by-sa/3.0/",
"https://foundation.wikimedia.org/wiki/Terms_of_Use", Terms of Use
"https://foundation.wikimedia.org/wiki/Privacy_policy", Privacy policy
"https://www.wikimediafoundation.org/", Wikimedia Foundation, Inc.
"https://en.wikipedia.org/wiki/Wikipedia:General_disclaimer", Disclaimers
"https://en.m.wikipedia.org/w/index.php?title=Aptronym&mobileaction=toggle_view_mobile", Mobile view
"https://developer.wikimedia.org/", Developers
"https://stats.wikimedia.org/#/en.wikipedia.org", Statistics
"https://foundation.wikimedia.org/wiki/Cookie_statement", Cookie statement
"https://en.wikipedia.org/wiki/Aptronym#", Edit preview settings
"https://wikimediafoundation.org/",
"https://www.mediawiki.org/",
"https://en.wikipedia.org/wiki/Aptronym?action=edit",
